time;level;AC powered;USB powered;Wireless powered;status;health;present;scale;voltage;temperature;technology;
1441536255;1;false;true;false;2;2;true;100;3602;290;Li-ion;
1441536260;1;false;true;false;2;2;true;100;3604;290;Li-ion;
1441536265;1;false;true;false;2;2;true;100;3604;290;Li-ion;
1441536271;1;false;true;false;2;2;true;100;3606;290;Li-ion;1441548241
1441536276;1;false;false;false;4;2;true;100;3607;290;Li-ion;1441536291
1441536281;1;false;false;false;4;2;true;100;3607;290;Li-ion;11950
1441536286;1;false;false;false;4;2;true;100;3606;290;Li-ion;3.3194444444
1441536291;1;true;false;false;2;2;true;100;3607;290;Li-ion;
1441536296;1;true;false;false;2;2;true;100;3607;290;Li-ion;
1441536301;1;true;false;false;2;2;true;100;3611;290;Li-ion;
1441536306;1;true;false;false;2;2;true;100;3611;290;Li-ion;
1441536311;1;true;false;false;2;2;true;100;3615;290;Li-ion;
1441536316;1;true;false;false;2;2;true;100;3615;290;Li-ion;
1441536321;1;true;false;false;2;2;true;100;3619;290;Li-ion;
1441536326;1;true;false;false;2;2;true;100;3619;290;Li-ion;
1441536331;1;true;false;false;2;2;true;100;3624;290;Li-ion;
1441536337;1;true;false;false;2;2;true;100;3624;290;Li-ion;
1441536342;1;true;false;false;2;2;true;100;3628;290;Li-ion;
1441536347;1;true;false;false;2;2;true;100;3628;290;Li-ion;
1441536352;1;true;false;false;2;2;true;100;3633;290;Li-ion;
1441536357;1;true;false;false;2;2;true;100;3633;290;Li-ion;
1441536362;1;true;false;false;2;2;true;100;3638;290;Li-ion;
1441536367;1;true;false;false;2;2;true;100;3643;290;Li-ion;
1441536372;1;true;false;false;2;2;true;100;3643;290;Li-ion;
1441536378;1;true;false;false;2;2;true;100;3649;290;Li-ion;
1441536383;1;true;false;false;2;2;true;100;3649;290;Li-ion;
1441536388;1;true;false;false;2;2;true;100;3654;290;Li-ion;
1441536393;1;true;false;false;2;2;true;100;3654;290;Li-ion;
1441536398;1;true;false;false;2;2;true;100;3660;290;Li-ion;
1441536403;1;true;false;false;2;2;true;100;3660;290;Li-ion;
1441536408;1;true;false;false;2;2;true;100;3665;290;Li-ion;
1441536413;1;true;false;false;2;2;true;100;3665;290;Li-ion;
1441536418;1;true;false;false;2;2;true;100;3671;290;Li-ion;
1441536423;1;true;false;false;2;2;true;100;3671;290;Li-ion;
1441536429;1;true;false;false;2;2;true;100;3678;290;Li-ion;
1441536434;1;true;false;false;2;2;true;100;3678;290;Li-ion;
1441536439;1;true;false;false;2;2;true;100;3686;290;Li-ion;
1441536444;1;true;false;false;2;2;true;100;3686;290;Li-ion;
1441536449;1;true;false;false;2;2;true;100;3693;290;Li-ion;
1441536454;1;true;false;false;2;2;true;100;3693;290;Li-ion;
1441536459;2;true;false;false;2;2;true;100;3700;300;Li-ion;
1441536464;2;true;false;false;2;2;true;100;3700;300;Li-ion;
1441536470;2;true;false;false;2;2;true;100;3707;300;Li-ion;
1441536475;2;true;false;false;2;2;true;100;3707;300;Li-ion;
1441536480;2;true;false;false;2;2;true;100;3712;300;Li-ion;
1441536485;2;true;false;false;2;2;true;100;3712;300;Li-ion;
1441536491;2;true;false;false;2;2;true;100;3718;300;Li-ion;
1441536496;2;true;false;false;2;2;true;100;3718;300;Li-ion;
1441536501;2;true;false;false;2;2;true;100;3723;300;Li-ion;
1441536506;2;true;false;false;2;2;true;100;3723;300;Li-ion;
1441536511;2;true;false;false;2;2;true;100;3728;300;Li-ion;
1441536516;2;true;false;false;2;2;true;100;3728;300;Li-ion;
1441536522;2;true;false;false;2;2;true;100;3733;300;Li-ion;
1441536527;2;true;false;false;2;2;true;100;3733;300;Li-ion;
1441536532;2;true;false;false;2;2;true;100;3738;300;Li-ion;
1441536537;2;true;false;false;2;2;true;100;3738;300;Li-ion;
1441536542;2;true;false;false;2;2;true;100;3743;300;Li-ion;
1441536547;2;true;false;false;2;2;true;100;3743;300;Li-ion;
1441536552;2;true;false;false;2;2;true;100;3748;300;Li-ion;
1441536557;2;true;false;false;2;2;true;100;3754;300;Li-ion;
1441536562;2;true;false;false;2;2;true;100;3754;300;Li-ion;
1441536568;3;true;false;false;2;2;true;100;3761;300;Li-ion;
1441536573;3;true;false;false;2;2;true;100;3761;300;Li-ion;
1441536578;3;true;false;false;2;2;true;100;3768;300;Li-ion;
1441536583;3;true;false;false;2;2;true;100;3768;300;Li-ion;
1441536588;3;true;false;false;2;2;true;100;3774;300;Li-ion;
1441536593;3;true;false;false;2;2;true;100;3774;300;Li-ion;
1441536598;3;true;false;false;2;2;true;100;3777;300;Li-ion;
1441536603;3;true;false;false;2;2;true;100;3777;300;Li-ion;
1441536608;3;true;false;false;2;2;true;100;3780;300;Li-ion;
1441536614;3;true;false;false;2;2;true;100;3780;300;Li-ion;
1441536619;3;true;false;false;2;2;true;100;3783;300;Li-ion;
1441536624;3;true;false;false;2;2;true;100;3783;300;Li-ion;
1441536629;3;true;false;false;2;2;true;100;3785;300;Li-ion;
1441536634;3;true;false;false;2;2;true;100;3785;300;Li-ion;
1441536639;3;true;false;false;2;2;true;100;3787;300;Li-ion;
1441536645;3;true;false;false;2;2;true;100;3787;300;Li-ion;
1441536650;3;true;false;false;2;2;true;100;3789;300;Li-ion;
1441536655;3;true;false;false;2;2;true;100;3789;300;Li-ion;
1441536660;3;true;false;false;2;2;true;100;3791;300;Li-ion;
1441536665;3;true;false;false;2;2;true;100;3791;300;Li-ion;
1441536670;3;true;false;false;2;2;true;100;3793;300;Li-ion;
1441536676;3;true;false;false;2;2;true;100;3793;300;Li-ion;
1441536681;4;true;false;false;2;2;true;100;3795;300;Li-ion;
1441536686;4;true;false;false;2;2;true;100;3795;300;Li-ion;
1441536691;4;true;false;false;2;2;true;100;3796;300;Li-ion;
1441536696;4;true;false;false;2;2;true;100;3796;300;Li-ion;
1441536701;4;true;false;false;2;2;true;100;3798;300;Li-ion;
1441536707;4;true;false;false;2;2;true;100;3798;300;Li-ion;
1441536712;4;true;false;false;2;2;true;100;3799;310;Li-ion;
1441536717;4;true;false;false;2;2;true;100;3799;310;Li-ion;
1441536722;4;true;false;false;2;2;true;100;3800;310;Li-ion;
1441536727;4;true;false;false;2;2;true;100;3800;310;Li-ion;
1441536732;4;true;false;false;2;2;true;100;3801;310;Li-ion;
1441536737;4;true;false;false;2;2;true;100;3802;310;Li-ion;
1441536743;4;true;false;false;2;2;true;100;3802;310;Li-ion;
1441536748;4;true;false;false;2;2;true;100;3803;310;Li-ion;
1441536753;4;true;false;false;2;2;true;100;3803;310;Li-ion;
1441536758;4;true;false;false;2;2;true;100;3804;310;Li-ion;
1441536763;4;true;false;false;2;2;true;100;3804;310;Li-ion;
1441536769;4;true;false;false;2;2;true;100;3805;310;Li-ion;
1441536774;4;true;false;false;2;2;true;100;3805;310;Li-ion;
1441536779;4;true;false;false;2;2;true;100;3805;310;Li-ion;
1441536784;4;true;false;false;2;2;true;100;3805;310;Li-ion;
1441536789;5;true;false;false;2;2;true;100;3806;310;Li-ion;
1441536794;5;true;false;false;2;2;true;100;3806;310;Li-ion;
1441536799;5;true;false;false;2;2;true;100;3806;310;Li-ion;
1441536805;5;true;false;false;2;2;true;100;3806;310;Li-ion;
1441536810;5;true;false;false;2;2;true;100;3807;310;Li-ion;
1441536815;5;true;false;false;2;2;true;100;3807;310;Li-ion;
1441536820;5;true;false;false;2;2;true;100;3807;310;Li-ion;
1441536825;5;true;false;false;2;2;true;100;3807;310;Li-ion;
1441536830;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536836;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536841;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536846;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536851;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536856;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536862;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536867;5;true;false;false;2;2;true;100;3808;310;Li-ion;
1441536872;5;true;false;false;2;2;true;100;3809;310;Li-ion;
1441536877;5;true;false;false;2;2;true;100;3809;310;Li-ion;
1441536882;5;true;false;false;2;2;true;100;3809;310;Li-ion;
1441536887;6;true;false;false;2;2;true;100;3809;310;Li-ion;
1441536893;6;true;false;false;2;2;true;100;3809;310;Li-ion;
1441536898;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536903;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536908;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536913;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536918;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536923;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536928;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536933;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536939;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536944;6;true;false;false;2;2;true;100;3810;310;Li-ion;
1441536949;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536954;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536959;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536964;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536969;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536974;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536979;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536984;6;true;false;false;2;2;true;100;3811;310;Li-ion;
1441536990;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441536995;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537000;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537005;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537010;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537016;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537021;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537026;7;true;false;false;2;2;true;100;3812;310;Li-ion;
1441537031;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537036;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537042;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537047;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537052;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537057;7;true;false;false;2;2;true;100;3813;310;Li-ion;
1441537062;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537067;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537072;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537077;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537082;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537088;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537093;7;true;false;false;2;2;true;100;3814;310;Li-ion;
1441537098;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537103;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537108;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537113;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537118;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537123;8;true;false;false;2;2;true;100;3815;310;Li-ion;
1441537128;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537133;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537138;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537144;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537149;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537154;8;true;false;false;2;2;true;100;3816;310;Li-ion;
1441537159;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537164;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537169;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537174;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537179;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537184;8;true;false;false;2;2;true;100;3817;310;Li-ion;
1441537189;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537194;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537199;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537205;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537210;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537215;8;true;false;false;2;2;true;100;3818;310;Li-ion;
1441537220;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537225;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537230;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537235;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537240;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537246;9;true;false;false;2;2;true;100;3819;310;Li-ion;
1441537251;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537256;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537261;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537266;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537272;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537277;9;true;false;false;2;2;true;100;3820;310;Li-ion;
1441537282;9;true;false;false;2;2;true;100;3821;310;Li-ion;
1441537287;9;true;false;false;2;2;true;100;3821;310;Li-ion;
1441537292;9;true;false;false;2;2;true;100;3821;310;Li-ion;
1441537297;9;true;false;false;2;2;true;100;3821;310;Li-ion;
1441537302;9;true;false;false;2;2;true;100;3822;310;Li-ion;
1441537307;9;true;false;false;2;2;true;100;3822;310;Li-ion;
1441537312;9;true;false;false;2;2;true;100;3822;310;Li-ion;
1441537317;9;true;false;false;2;2;true;100;3822;310;Li-ion;
1441537323;9;true;false;false;2;2;true;100;3822;310;Li-ion;
1441537328;10;true;false;false;2;2;true;100;3823;310;Li-ion;
1441537333;10;true;false;false;2;2;true;100;3823;310;Li-ion;
1441537338;10;true;false;false;2;2;true;100;3823;310;Li-ion;
1441537343;10;true;false;false;2;2;true;100;3823;310;Li-ion;
1441537348;10;true;false;false;2;2;true;100;3824;310;Li-ion;
1441537354;10;true;false;false;2;2;true;100;3824;310;Li-ion;
1441537359;10;true;false;false;2;2;true;100;3824;310;Li-ion;
1441537364;10;true;false;false;2;2;true;100;3824;310;Li-ion;
1441537369;10;true;false;false;2;2;true;100;3825;310;Li-ion;
1441537374;10;true;false;false;2;2;true;100;3825;310;Li-ion;
1441537379;10;true;false;false;2;2;true;100;3825;310;Li-ion;
1441537384;10;true;false;false;2;2;true;100;3825;310;Li-ion;
1441537390;10;true;false;false;2;2;true;100;3826;310;Li-ion;
1441537395;10;true;false;false;2;2;true;100;3826;310;Li-ion;
1441537400;10;true;false;false;2;2;true;100;3826;310;Li-ion;
1441537405;10;true;false;false;2;2;true;100;3826;310;Li-ion;
1441537410;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537415;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537420;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537425;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537430;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537435;10;true;false;false;2;2;true;100;3827;310;Li-ion;
1441537440;11;true;false;false;2;2;true;100;3828;310;Li-ion;
1441537446;11;true;false;false;2;2;true;100;3828;310;Li-ion;
1441537451;11;true;false;false;2;2;true;100;3828;310;Li-ion;
1441537456;11;true;false;false;2;2;true;100;3828;310;Li-ion;
1441537461;11;true;false;false;2;2;true;100;3829;310;Li-ion;
1441537467;11;true;false;false;2;2;true;100;3829;310;Li-ion;
1441537472;11;true;false;false;2;2;true;100;3829;310;Li-ion;
1441537477;11;true;false;false;2;2;true;100;3829;310;Li-ion;
1441537482;11;true;false;false;2;2;true;100;3830;310;Li-ion;
1441537487;11;true;false;false;2;2;true;100;3830;310;Li-ion;
1441537492;11;true;false;false;2;2;true;100;3831;310;Li-ion;
1441537497;11;true;false;false;2;2;true;100;3831;310;Li-ion;
1441537502;11;true;false;false;2;2;true;100;3831;310;Li-ion;
1441537508;11;true;false;false;2;2;true;100;3832;310;Li-ion;
1441537513;11;true;false;false;2;2;true;100;3832;310;Li-ion;
1441537518;11;true;false;false;2;2;true;100;3832;310;Li-ion;
1441537523;11;true;false;false;2;2;true;100;3832;310;Li-ion;
1441537528;11;true;false;false;2;2;true;100;3833;310;Li-ion;
1441537533;11;true;false;false;2;2;true;100;3833;310;Li-ion;
1441537538;12;true;false;false;2;2;true;100;3833;310;Li-ion;
1441537543;12;true;false;false;2;2;true;100;3833;310;Li-ion;
1441537548;12;true;false;false;2;2;true;100;3834;310;Li-ion;
1441537554;12;true;false;false;2;2;true;100;3834;310;Li-ion;
1441537559;12;true;false;false;2;2;true;100;3834;310;Li-ion;
1441537564;12;true;false;false;2;2;true;100;3834;310;Li-ion;
1441537569;12;true;false;false;2;2;true;100;3835;310;Li-ion;
1441537574;12;true;false;false;2;2;true;100;3835;310;Li-ion;
1441537579;12;true;false;false;2;2;true;100;3835;310;Li-ion;
1441537585;12;true;false;false;2;2;true;100;3835;310;Li-ion;
1441537590;12;true;false;false;2;2;true;100;3836;310;Li-ion;
1441537595;12;true;false;false;2;2;true;100;3836;310;Li-ion;
1441537600;12;true;false;false;2;2;true;100;3837;310;Li-ion;
1441537605;12;true;false;false;2;2;true;100;3837;310;Li-ion;
1441537610;12;true;false;false;2;2;true;100;3837;310;Li-ion;
1441537615;12;true;false;false;2;2;true;100;3837;310;Li-ion;
1441537620;12;true;false;false;2;2;true;100;3838;310;Li-ion;
1441537625;12;true;false;false;2;2;true;100;3838;310;Li-ion;
1441537630;12;true;false;false;2;2;true;100;3838;310;Li-ion;
1441537635;12;true;false;false;2;2;true;100;3838;310;Li-ion;
1441537640;12;true;false;false;2;2;true;100;3839;310;Li-ion;
1441537646;12;true;false;false;2;2;true;100;3839;310;Li-ion;
1441537651;13;true;false;false;2;2;true;100;3839;310;Li-ion;
1441537656;13;true;false;false;2;2;true;100;3839;310;Li-ion;
1441537661;13;true;false;false;2;2;true;100;3840;310;Li-ion;
1441537666;13;true;false;false;2;2;true;100;3840;310;Li-ion;
1441537672;13;true;false;false;2;2;true;100;3841;310;Li-ion;
1441537677;13;true;false;false;2;2;true;100;3841;310;Li-ion;
1441537682;13;true;false;false;2;2;true;100;3841;310;Li-ion;
1441537687;13;true;false;false;2;2;true;100;3841;310;Li-ion;
1441537692;13;true;false;false;2;2;true;100;3842;310;Li-ion;
1441537697;13;true;false;false;2;2;true;100;3842;310;Li-ion;
1441537702;13;true;false;false;2;2;true;100;3842;310;Li-ion;
1441537708;13;true;false;false;2;2;true;100;3843;310;Li-ion;
1441537713;13;true;false;false;2;2;true;100;3843;310;Li-ion;
1441537718;13;true;false;false;2;2;true;100;3843;310;Li-ion;
1441537723;13;true;false;false;2;2;true;100;3843;310;Li-ion;
1441537728;13;true;false;false;2;2;true;100;3844;310;Li-ion;
1441537733;13;true;false;false;2;2;true;100;3844;310;Li-ion;
1441537738;13;true;false;false;2;2;true;100;3845;310;Li-ion;
1441537743;13;true;false;false;2;2;true;100;3845;310;Li-ion;
1441537749;13;true;false;false;2;2;true;100;3845;310;Li-ion;
1441537754;13;true;false;false;2;2;true;100;3845;310;Li-ion;
1441537759;14;true;false;false;2;2;true;100;3846;310;Li-ion;
1441537764;14;true;false;false;2;2;true;100;3846;310;Li-ion;
1441537769;14;true;false;false;2;2;true;100;3846;310;Li-ion;
1441537774;14;true;false;false;2;2;true;100;3846;310;Li-ion;
1441537780;14;true;false;false;2;2;true;100;3847;310;Li-ion;
1441537785;14;true;false;false;2;2;true;100;3847;310;Li-ion;
1441537790;14;true;false;false;2;2;true;100;3847;310;Li-ion;
1441537795;14;true;false;false;2;2;true;100;3847;310;Li-ion;
1441537800;14;true;false;false;2;2;true;100;3848;310;Li-ion;
1441537805;14;true;false;false;2;2;true;100;3848;310;Li-ion;
1441537810;14;true;false;false;2;2;true;100;3848;310;Li-ion;
1441537815;14;true;false;false;2;2;true;100;3848;310;Li-ion;
1441537821;14;true;false;false;2;2;true;100;3849;310;Li-ion;
1441537826;14;true;false;false;2;2;true;100;3849;310;Li-ion;
1441537831;14;true;false;false;2;2;true;100;3850;310;Li-ion;
1441537836;14;true;false;false;2;2;true;100;3850;310;Li-ion;
1441537841;14;true;false;false;2;2;true;100;3850;310;Li-ion;
1441537846;14;true;false;false;2;2;true;100;3850;310;Li-ion;
1441537851;14;true;false;false;2;2;true;100;3851;310;Li-ion;
1441537856;14;true;false;false;2;2;true;100;3851;310;Li-ion;
1441537862;14;true;false;false;2;2;true;100;3851;310;Li-ion;
1441537867;14;true;false;false;2;2;true;100;3851;310;Li-ion;
1441537872;15;true;false;false;2;2;true;100;3852;310;Li-ion;
1441537877;15;true;false;false;2;2;true;100;3852;310;Li-ion;
1441537882;15;true;false;false;2;2;true;100;3852;310;Li-ion;
1441537887;15;true;false;false;2;2;true;100;3852;310;Li-ion;
1441537892;15;true;false;false;2;2;true;100;3853;310;Li-ion;
1441537898;15;true;false;false;2;2;true;100;3854;310;Li-ion;
1441537903;15;true;false;false;2;2;true;100;3854;310;Li-ion;
1441537908;15;true;false;false;2;2;true;100;3854;310;Li-ion;
1441537913;15;true;false;false;2;2;true;100;3854;310;Li-ion;
1441537919;15;true;false;false;2;2;true;100;3855;310;Li-ion;
1441537924;15;true;false;false;2;2;true;100;3855;310;Li-ion;
1441537929;15;true;false;false;2;2;true;100;3855;310;Li-ion;
1441537934;15;true;false;false;2;2;true;100;3855;310;Li-ion;
1441537939;15;true;false;false;2;2;true;100;3856;310;Li-ion;
1441537945;15;true;false;false;2;2;true;100;3856;310;Li-ion;
1441537950;15;true;false;false;2;2;true;100;3856;310;Li-ion;
1441537955;15;true;false;false;2;2;true;100;3856;310;Li-ion;
1441537960;15;true;false;false;2;2;true;100;3857;310;Li-ion;
1441537965;15;true;false;false;2;2;true;100;3857;310;Li-ion;
1441537970;16;true;false;false;2;2;true;100;3858;310;Li-ion;
1441537975;16;true;false;false;2;2;true;100;3858;310;Li-ion;
1441537980;16;true;false;false;2;2;true;100;3858;310;Li-ion;
1441537986;16;true;false;false;2;2;true;100;3858;310;Li-ion;
1441537991;16;true;false;false;2;2;true;100;3859;310;Li-ion;
1441537996;16;true;false;false;2;2;true;100;3859;310;Li-ion;
1441538001;16;true;false;false;2;2;true;100;3859;310;Li-ion;
1441538007;16;true;false;false;2;2;true;100;3859;310;Li-ion;
1441538012;16;true;false;false;2;2;true;100;3860;310;Li-ion;
1441538017;16;true;false;false;2;2;true;100;3860;310;Li-ion;
1441538022;16;true;false;false;2;2;true;100;3860;310;Li-ion;
1441538027;16;true;false;false;2;2;true;100;3860;310;Li-ion;
1441538032;16;true;false;false;2;2;true;100;3861;310;Li-ion;
1441538038;16;true;false;false;2;2;true;100;3861;310;Li-ion;
1441538043;16;true;false;false;2;2;true;100;3861;310;Li-ion;
1441538048;16;true;false;false;2;2;true;100;3862;310;Li-ion;
1441538053;16;true;false;false;2;2;true;100;3862;310;Li-ion;
1441538058;16;true;false;false;2;2;true;100;3862;310;Li-ion;
1441538063;16;true;false;false;2;2;true;100;3862;310;Li-ion;
1441538069;17;true;false;false;2;2;true;100;3863;310;Li-ion;
1441538074;17;true;false;false;2;2;true;100;3863;310;Li-ion;
1441538079;17;true;false;false;2;2;true;100;3863;310;Li-ion;
1441538084;17;true;false;false;2;2;true;100;3863;310;Li-ion;
1441538089;17;true;false;false;2;2;true;100;3864;310;Li-ion;
1441538094;17;true;false;false;2;2;true;100;3864;310;Li-ion;
1441538099;17;true;false;false;2;2;true;100;3865;310;Li-ion;
1441538105;17;true;false;false;2;2;true;100;3865;310;Li-ion;
1441538110;17;true;false;false;2;2;true;100;3865;310;Li-ion;
1441538115;17;true;false;false;2;2;true;100;3865;310;Li-ion;
1441538120;17;true;false;false;2;2;true;100;3866;310;Li-ion;
1441538125;17;true;false;false;2;2;true;100;3866;310;Li-ion;
1441538130;17;true;false;false;2;2;true;100;3866;310;Li-ion;
1441538135;17;true;false;false;2;2;true;100;3866;310;Li-ion;
1441538140;17;true;false;false;2;2;true;100;3867;310;Li-ion;
1441538145;17;true;false;false;2;2;true;100;3867;310;Li-ion;
1441538151;17;true;false;false;2;2;true;100;3867;310;Li-ion;
1441538156;17;true;false;false;2;2;true;100;3867;310;Li-ion;
1441538161;17;true;false;false;2;2;true;100;3868;310;Li-ion;
1441538166;17;true;false;false;2;2;true;100;3868;310;Li-ion;
1441538171;18;true;false;false;2;2;true;100;3868;310;Li-ion;
1441538176;18;true;false;false;2;2;true;100;3868;310;Li-ion;
1441538182;18;true;false;false;2;2;true;100;3869;310;Li-ion;
1441538187;18;true;false;false;2;2;true;100;3869;310;Li-ion;
1441538192;18;true;false;false;2;2;true;100;3869;310;Li-ion;
1441538197;18;true;false;false;2;2;true;100;3869;310;Li-ion;
1441538203;18;true;false;false;2;2;true;100;3870;310;Li-ion;
1441538208;18;true;false;false;2;2;true;100;3870;310;Li-ion;
1441538213;18;true;false;false;2;2;true;100;3870;310;Li-ion;
1441538218;18;true;false;false;2;2;true;100;3871;310;Li-ion;
1441538223;18;true;false;false;2;2;true;100;3871;310;Li-ion;
1441538228;18;true;false;false;2;2;true;100;3871;310;Li-ion;
1441538234;18;true;false;false;2;2;true;100;3871;310;Li-ion;
1441538239;18;true;false;false;2;2;true;100;3872;310;Li-ion;
1441538244;18;true;false;false;2;2;true;100;3872;310;Li-ion;
1441538249;18;true;false;false;2;2;true;100;3872;310;Li-ion;
1441538254;18;true;false;false;2;2;true;100;3872;310;Li-ion;
1441538259;18;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538264;18;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538270;19;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538275;19;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538280;19;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538285;19;true;false;false;2;2;true;100;3873;310;Li-ion;
1441538290;19;true;false;false;2;2;true;100;3874;310;Li-ion;
1441538295;19;true;false;false;2;2;true;100;3874;310;Li-ion;
1441538300;19;true;false;false;2;2;true;100;3874;310;Li-ion;
1441538305;19;true;false;false;2;2;true;100;3874;310;Li-ion;
1441538311;19;true;false;false;2;2;true;100;3875;310;Li-ion;
1441538316;19;true;false;false;2;2;true;100;3875;310;Li-ion;
1441538321;19;true;false;false;2;2;true;100;3875;310;Li-ion;
1441538326;19;true;false;false;2;2;true;100;3875;310;Li-ion;
1441538331;19;true;false;false;2;2;true;100;3876;310;Li-ion;
1441538336;19;true;false;false;2;2;true;100;3876;310;Li-ion;
1441538342;19;true;false;false;2;2;true;100;3876;310;Li-ion;
1441538347;19;true;false;false;2;2;true;100;3876;310;Li-ion;
1441538352;19;true;false;false;2;2;true;100;3877;310;Li-ion;
1441538357;19;true;false;false;2;2;true;100;3877;310;Li-ion;
1441538363;19;true;false;false;2;2;true;100;3877;310;Li-ion;
1441538368;19;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538373;19;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538378;20;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538383;20;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538388;20;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538393;20;true;false;false;2;2;true;100;3878;310;Li-ion;
1441538398;20;true;false;false;2;2;true;100;3879;310;Li-ion;
1441538404;20;true;false;false;2;2;true;100;3879;310;Li-ion;
1441538409;20;true;false;false;2;2;true;100;3879;310;Li-ion;
1441538414;20;true;false;false;2;2;true;100;3879;310;Li-ion;
1441538419;20;true;false;false;2;2;true;100;3880;310;Li-ion;
